historical_job_hash,historical_verb,historical_raw_score,current_opportunity_id,current_canonical_id,current_version_id,current_document_id,match_method,confidence,disposition
"j-5f50984f630e","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-5f5e6471ccaa","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-5faad7347b00","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-5fb25c2ee201","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-5fc41326db5e","PURSUE","74","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-60389798e1b2","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6043293f2aad","PASS","42","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-605f25a06ac3","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-607824516e39","PURSUE","69","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-60909d723bc9","PURSUE","67","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-609170c0eaa1","CONSIDER","64","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-609a81be6878","CONSIDER","64","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-60af52b64441","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-60c2cabfd0f8","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-60df39899eab","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-60f9bde054ab","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-61356784ba6a","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6136bc21d036","PURSUE","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6156d4030258","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6165a9392e51","CONSIDER","63","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6183697f0b9a","PASS","46","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-61d7f757d2ab","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-620038322773","PASS","52","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-62373ba87ea0","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-629e2e5ede8c","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-62e44b0b4a66","PASS","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6304e6da87d2","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-63144d98a1bd","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6366e17dabcf","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-63d18840ef17","PASS","52","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-64138f18021f","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6415ea41ce23","CONSIDER","64","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6468a2c4c613","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-65af83d37cca","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6601fdfc595b","PURSUE","74","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-662aba92e655","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-669f9f6f2612","PASS","55","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-66abc5f5c3ab","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-66bde0f13e14","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-66cde4dc88ff","SPARSE_SPEC","0","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-66d18007bac2","PASS","37","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-67554db472e5","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-676b92947c92","CONSIDER","78","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6772654bf9c8","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-67822765d7f7","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-678fa0202424","PURSUE","72","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-67b04ea94cc4","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-67c3ecc1e572","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-681bdb9d12a6","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-68516355e1aa","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-68858325b3e4","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-68b0d6371171","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-68b771f02648","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-68c77928f480","PASS","50","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-68e20c527ce3","PURSUE","71","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-68ebe7699820","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-69095fadb3eb","PASS","47","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-69178c58848f","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6931135758f5","PASS","41","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-69675b2e5d34","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-69bdc81842c9","CONSIDER","70","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-69dcbd89fcfe","PASS","44","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-69df202bac2c","PASS","48","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6a42eb6be087","PASS","50","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6a89fdeb5db9","CONSIDER","66","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6aa932bb0bcf","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6ab88c228f5c","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6ac9efc357f2","CONSIDER","72","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6b0900252fb6","PURSUE","75","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6b5089f9c223","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6b661f5bb576","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6b9d35203f98","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6baa876ff9a3","PASS","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6bb1b4d5b90b","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6bede138b18c","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6bef5f20bfc6","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6bfc6b664b0f","CONSIDER","59","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6bfcef2eb039","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6c04c0da113c","CONSIDER","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6c1791ff12d8","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6c1868b4d2da","CONSIDER","55","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6c3a890a7857","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6c94dd26831e","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6caad1548cf5","PASS","41","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6caec040a480","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6d6398bda63b","PURSUE","78","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6dc945563591","PASS","47","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6e0d09a613a6","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6e879733c337","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6ec1bedca0c5","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6efbc3183a00","PASS","49","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6f7962137faf","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-6fdadf1cf9f6","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7028a6f21917","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7077391cbb90","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-708756042459","PURSUE","75","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-70e22ca36544","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-70fea2f40f09","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-71e0e6954007","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-726da9900c1d","PASS","74","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-727bca7d1c10","PASS","37","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7297fc395cc8","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-72fa8c571237","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-730c62a5fdf9","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-736a97ed3c5a","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-736ab9bcf5a5","CONSIDER","61","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-73b61dfc46e8","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-740142d35ebe","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-740f8d04a7b0","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-74128cf58d9f","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-741daef85d7d","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-742ad2e9cb36","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-746985ad31b5","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-749f2dacb417","PURSUE","71","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-753296224096","CONSIDER","56","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7557fc7d32a7","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-756e55d20934","CONSIDER","61","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-757e7911ddf6","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-759e2ee82eeb","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-76426986283d","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-76658b686fee","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7684aea4a660","PURSUE","69","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-768c7e90e001","CONSIDER","56","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-76a41fab0f6d","PASS","53","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-76b870d3514a","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-76dbb34454fb","CONSIDER","73","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-76e1692fc269","PASS","44","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-76f82d36918f","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-77232bb40e70","PASS","51","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7737d1ebf905","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-77910419ab9d","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-77af129bdc59","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-77d67c3c079e","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-77e462ab47ef","PURSUE","70","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-77ed0ab40ffa","CONSIDER","61","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-781c027a0777","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-781d1412b6dc","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7820b0916ecc","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7848e2797360","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-785f88c4de33","CONSIDER","61","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-78a7b3a39a1f","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-78f390217bf2","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-79477dcfc875","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-795432d8734d","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-796c62a49528","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-799cc572df78","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-79a327ec47ec","PASS","39","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-79e118ae8472","PASS","39","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-79ebdc75cde2","PASS","42","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7a54cd0c5d2a","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7a6d7f1df928","PURSUE","66","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7a83602754e8","CONSIDER","63","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7aaaef6a1ae1","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7af0d3b48165","PASS","49","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7af130c8a97b","CONSIDER","57","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7afc7a22e483","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7afd3c6ae5be","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7b09f4c70cbc","PASS","63","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7b758e41d81d","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7b7aac5ab489","CONSIDER","72","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7b9f0c8dfcb4","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7bb932e83fdb","CONSIDER","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7bcc0767105d","PURSUE","71","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7bf97f54c0d8","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c0e3f50d2d3","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c21469dc1a9","PASS","45","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c23b47b933b","PURSUE","84","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c2efce1621b","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c45e6232ae3","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c4e9b1260a2","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c79bc5abfbc","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c7b4cf2bed9","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7c995617f797","PURSUE","71","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7ccdb67f6a56","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7cf8a1383630","PASS","49","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7d084fe5f3fa","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7d384d00a05e","PURSUE","76","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7ddb6452b0d8","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7ddc18fb4bf6","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7df407cf7d16","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7dfcf427c855","CONSIDER","58","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7e15618c690d","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7e29ab7acc90","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7e2cfcd7602e","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7e3d36abbe81","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7e7aff7baac2","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7f0c52ab39ae","CONSIDER","56","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7f4bdb03ae9b","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7f994fc026c1","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7fa1b328f668","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7fa2a614b068","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7fa5c9a8c2ac","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7fe095c505ca","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7ff0eaf960dc","PASS","46","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-7ff499012280","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-803139487a56","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-8043746aa752","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-804bb2287cdc","CONSIDER","62","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-805479c89ba4","PASS","49","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-80a97e69983e","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-80c3be3b424e","CONSIDER","55","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-80f06590d582","CONSIDER","56","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-810c060a01d3","PASS","43","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-813911307445","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-813eda9315e4","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-81535621093d","PASS","","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-815d672395d7","CONSIDER","68","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-819f0c5f98ac","PASS","34","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-81b096b9a3d8","PURSUE","65","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-81ece1b55566","CONSIDER","60","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-823dfdee7005","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-8243f65d3a33","CONSIDER","63","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-82514161c899","PASS","40","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-827a345792d5","PASS","52","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-827b875d2176","PASS","54","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
"j-828043b8f6e2","PASS","51","","","","","NONE","UNKNOWN","HISTORICALLY_PRESENT_CURRENTLY_ABSENT"
